	s_MAIN_ID	s_RA	s_DEC	s_RA_PREC	s_DEC_PREC	s_COO_ERR_MAJA	s_COO_ERR_MINA	s_COO_ERR_ANGLE	s_COO_QUAL	s_COO_WAVELENGTH	s_COO_BIBCODE	s_class	s_glat	s_glon	join
134	b'MSX6C G020.6916-01.4406'	18 34 03.0029	-11 32 32.214	14.0	14.0	0.05050000175833702	0.05229999870061874	90.0	A	O	b'2018yCat.1345....0G'	Be	-1.4408435832907929	20.69184278820968	-1.0
135	b'[BE74] 506'	05 02 33.4650	-71 20 28.614	14.0	14.0	0.0203000009059906	0.023499999195337296	90.0	A	O	b'2018yCat.1345....0G'	Be	-34.212083466615056	282.8092964553826	-1.0
136	b'BD-20  1891'	07 22 36.2486	-20 54 34.814	14.0	14.0	0.03180000185966492	0.048700001090765	90.0	A	O	b'2018yCat.1345....0G'	Be	-2.8676577724872887	235.00878579347588	-1.0
137	b'Cl* Westerlund    1      W       9'	16 47 04.1422	-45 50 31.307	14.0	14.0	0.8198000192642212	0.8104000091552734	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.39843593759551227	339.5567280618976	-1.0
138	b'V* EU Ser'	18 19 09.3932	-13 50 41.202	14.0	14.0	0.03640000149607658	0.04170000180602074	90.0	A	O	b'2018yCat.1345....0G'	Be	0.6990772194512547	16.96138866501381	-1.0
139	b'Cl* NGC 3293    BVC     100'	10 35 38.1407	-58 12 20.723	14.0	14.0	0.02950000017881393	0.02950000017881393	90.0	A	O	b'2018yCat.1345....0G'	Be	0.08063422914562407	285.8196282293199	-1.0
140	b'UCAC4 101-006480'	05 04 52.3275	-69 54 43.918	14.0	14.0	0.03720000013709068	0.03940000012516976	90.0	A	O	b'2018yCat.1345....0G'	Be	-34.42393227879494	281.0824151320808	-1.0
141	b'WRAY 15-966'	12 23 13.3612	-62 20 06.287	14.0	14.0	0.012500000186264515	0.013399999588727951	90.0	A	O	b'2018yCat.1345....0G'	Be	0.3574662301841761	299.6632745591338	-1.0
142	b'CPD-60  3122'	11 36 08.0250	-61 38 38.205	14.0	14.0	0.03480000048875809	0.03620000183582306	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.06793728278544411	294.115778457744	-1.0
143	b'LIN 212'	00 52 30.8560	-73 13 38.952	14.0	14.0	0.027100000530481342	0.02070000022649765	90.0	A	O	b'2018yCat.1345....0G'	Be	-43.90054052317779	302.8241576240836	-1.0
144	b'[MA93]  549'	00 52 12.96	-72 31 47.1	6.0	6.0	100.0	70.0	1.0	B	I	b'2003yCat.2246....0C'	Be	-44.59837851035324	302.8499115880282	-1.0
145	b'UCAC4 105-013663'	05 35 43.6492	-69 09 31.171	14.0	14.0	0.03840000182390213	0.03869999945163727	90.0	A	O	b'2018yCat.1345....0G'	Be	-31.92835086906839	279.5701287201435	-1.0
146	b'EM* LkHA  202'	00 43 49.6994	+62 15 23.039	14.0	14.0	0.02360000088810921	0.023099999874830246	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.6022634929898796	122.04640815742177	-1.0
147	b'[MLD95] LMC 2-488'	05 42 12.9108	-67 54 10.250	8.0	8.0	300.0	300.0	90.0	C	I	b'2009AJ....138.1003B'	Be	-31.471988228861505	278.02825421254465	-1.0
148	b'Gaia 18atq'	17 21 06.2678	-37 10 12.338	14.0	14.0	0.14560000598430636	0.13600000739097595	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.18061167680345236	350.30241381738784	-1.0
149	b'EM* StHA   22'	03 40 42.4340	+12 56 53.237	14.0	14.0	0.059399999678134925	0.041600000113248825	90.0	A	O	b'2018yCat.1345....0G'	Be	-32.62763974020591	174.1064778267635	-1.0
150	b'EM* GGR  144'	23 25 01.0168	+61 36 15.353	14.0	14.0	0.019999999552965164	0.0198999997228384	90.0	A	O	b'2018yCat.1345....0G'	Be	0.4363586543632236	112.84684418071363	-1.0
151	b'BD+57   607a'	02 40 09.2293	+57 45 41.680	14.0	14.0	0.02390000037848949	0.025100000202655792	90.0	A	O	b'2018yCat.1345....0G'	Be	-2.1003706819230006	137.04437103536938	-1.0
152	b'[MLD95] LMC 1-415'	05 30 22.8699	-71 05 45.795	8.0	8.0	300.0	300.0	90.0	C	I	b'2009AJ....138.1003B'	Be	-32.09035862051209	281.90899760448445	-1.0
153	b'BD+46  3022'	20 43 19.5521	+46 34 14.044	14.0	14.0	0.025399999693036083	0.02419999986886978	90.0	A	O	b'2018yCat.1345....0G'	Be	2.531682610227063	85.50546663407684	-1.0
154	b'CPD-60  3149'	11 36 21.85	-61 36 29.8	6.0	6.0			0.0	D		b'2005ApJ...622.1052M'	Be	-0.02591699020119509	294.1317749246397	-1.0
155	b'EM* MWC  715'	02 29 16.0879	+58 35 37.588	14.0	14.0	0.02370000071823597	0.03460000082850456	90.0	A	O	b'2018yCat.1345....0G'	Be	-1.889958620839497	135.39813026434996	-1.0
156	b'BD+23  3183'	17 47 03.2745	+23 19 45.353	14.0	14.0	0.02019999921321869	0.03130000084638596	90.0	A	O	b'2018yCat.1345....0G'	Be	24.02580205606264	47.929915734937	-1.0
157	b'LHA 120-S  71'	04 54 05.7441	-69 05 28.167	14.0	14.0	0.023099999874830246	0.026399999856948853	90.0	A	O	b'2018yCat.1345....0G'	Be	-35.56082526669829	280.4467796512479	-1.0
158	b'CD-47  4412'	08 49 53.7690	-48 03 39.060	14.0	14.0	0.021900000050663948	0.027100000530481342	90.0	A	O	b'2018yCat.1345....0G'	Be	-2.593529113282687	267.36658742093056	-1.0
159	b'HD 306793'	11 35 22.0704	-61 32 10.945	14.0	14.0	0.0397999994456768	0.03290000185370445	90.0	A	O	b'2018yCat.1345....0G'	Be	0.00876574794906065	293.99750902813963	-1.0
160	b'EM* MWC  819'	06 44 37.6690	+01 19 32.613	14.0	14.0	0.03770000115036965	0.04879999905824661	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.910179998358104	210.9755221624236	-1.0
161	b'CD-31  5144'	07 51 00.5432	-31 25 36.599	14.0	14.0	0.01899999938905239	0.025599999353289604	90.0	A	O	b'2018yCat.1345....0G'	Be	-2.439907345014433	247.30376347176	-1.0
162	b'BD-07  1774'	07 09 24.9434	-08 01 10.430	14.0	14.0	0.030400000512599945	0.03130000084638596	90.0	A	O	b'2018yCat.1345....0G'	Be	0.3119690574188517	222.11260507636476	-1.0
163	b'IRAS 18598-0232'	19 02 29.971	-02 27 57.05	7.0	7.0	60.0	60.0	90.0	B	I	b'2003yCat.2246....0C'	Be	-3.5843174066015795	31.995476166361843	-1.0
164	b'EM* GGA  163'	02 23 04.1854	+57 07 38.765	14.0	14.0	0.02199999988079071	0.030500000342726707	90.0	A	O	b'2018yCat.1345....0G'	Be	-3.5540973434851657	135.1528840649609	-1.0
165	b'EM* MWC  800'	06 18 52.9639	+21 19 02.245	14.0	14.0	0.04850000143051148	0.04190000146627426	90.0	A	O	b'2018yCat.1345....0G'	Be	2.7735346444674085	190.34236693530312	-1.0
166	b'HD 262741'	06 43 36.1249	+07 14 48.156	14.0	14.0	0.03770000115036965	0.03720000013709068	90.0	A	O	b'2018yCat.1345....0G'	Be	1.5665891906155085	205.59087102674576	-1.0
167	b'IRAS 16053-5528'	16 09 20.19	-55 36 10.0	6.0	6.0	60.0	60.0	90.0	B	I	b'2003yCat.2246....0C'	Be	-2.8403622337610783	328.3956563643818	-1.0
168	b'CD-26  4955'	07 46 36.1967	-26 41 40.034	14.0	14.0	0.022600000724196437	0.029699999839067463	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.8763547001981049	242.7326104495372	-1.0
169	b'CD-27  5181'	08 14 03.7041	-28 19 25.452	14.0	14.0	0.4575000107288361	0.4952999949455261	90.0	A	O	b'2018yCat.1345....0G'	Be	3.440951617279073	247.32517212091568	-1.0
170	b'BD+24   879'	05 36 25.0409	+24 47 52.250	14.0	14.0	0.037399999797344215	0.033799998462200165	90.0	A	O	b'2018yCat.1345....0G'	Be	-3.928977477831464	182.43039371673882	-1.0
171	b'Cl* NGC 4755     BK     137'	12 53 26.4615	-60 19 00.352	14.0	14.0	0.02390000037848949	0.02449999935925007	90.0	A	O	b'2018yCat.1345....0G'	Be	2.554017676227159	303.18015714415503	-1.0
172	b'RX J0054.5-7228'	00 54 33.1	-72 28 08	5.0	5.0			0.0	D		b'2000A&AS..142...41H'	Be	-44.65737054280461	302.6022883026852	-1.0
173	b'Ve 6-14'	08 48 45.5434	-46 05 09.437	14.0	14.0	0.0198999997228384	0.021299999207258224	90.0	A	O	b'2018yCat.1345....0G'	Be	-1.496352955843003	265.7120624826494	-1.0
174	b'EM* MWC  622'	19 52 19.5543	+29 50 02.449	14.0	14.0	0.032000001519918435	0.037399999797344215	90.0	A	O	b'2018yCat.1345....0G'	Be	1.3833030643135342	66.0779527628285	-1.0
175	b'EM* GGA  376'	06 17 18.3502	+12 07 22.393	14.0	14.0	0.044700000435113914	0.041600000113248825	90.0	A	O	b'2018yCat.1345....0G'	Be	-1.9111778949334144	198.2651966638723	-1.0
176	b'EM* StHA  198'	22 21 11.4888	+77 04 08.038	14.0	14.0	0.02219999954104424	0.02319999970495701	90.0	A	O	b'2018yCat.1345....0G'	Be	16.651256809884405	114.74576518709287	-1.0
177	b'CD-23  6136'	07 45 29.4666	-24 09 32.885	14.0	14.0	0.2476000040769577	0.2644999921321869	90.0	A	O	b'2018yCat.1345....0G'	Be	0.17920682868719345	240.41376959033107	-1.0
178	b'BD-20  1834'	07 17 28.4735	-21 04 00.089	14.0	14.0	0.02940000034868717	0.0340999998152256	90.0	A	O	b'2018yCat.1345....0G'	Be	-4.000073562019357	234.5886872973133	-1.0
179	b'[MLD95] SMC 18'	01 01 04.7	-72 19 21	5.0	5.0			0.0	D		b''	Be	-44.78645049007329	301.90101754404213	-1.0
180	b'EM* AS  283'	18 11 35.1005	-28 22 36.727	14.0	14.0	0.03680000081658363	0.032999999821186066	90.0	A	O	b'2018yCat.1345....0G'	Be	-4.659567624365555	3.3261570280752637	-1.0
181	b'MSX6C G331.5487-00.5364'	16 14 15.380	-51 46 03.69	7.0	7.0	60.0	60.0	90.0	B	N	b'2003yCat.2246....0C'	Be	-0.5366280049537805	331.5484222397493	-1.0
182	b'[MA93]  331'	00 49 55.64	-73 07 35.3	6.0	6.0	70.0	60.0	3.0	B	I	b'2003yCat.2246....0C'	Be	-44.001333240543325	303.08431073798425	-1.0
183	b'BD+60   628'	03 08 28.1769	+61 24 23.221	14.0	14.0	0.024900000542402267	0.02160000056028366	90.0	A	O	b'2018yCat.1345....0G'	Be	2.7698635788520134	138.57978989769632	-1.0
184	b'[MA93]  788'	00 54 41.93	-73 45 50.7	6.0	6.0	80.0	60.0	0.0	B	I	b'2003yCat.2246....0C'	Be	-43.362184050588276	302.6184212485876	-1.0
185	b'ESO 332-1'	16 46 45.1438	-38 36 58.033	14.0	14.0	0.07670000195503235	0.062199998646974564	90.0	A	O	b'2018yCat.1345....0G'	Be	4.3215143744836055	345.03317088492406	-1.0
186	b'RX J0045.6-7313'	00 45 37.9	-73 13 54	5.0	5.0	4000.0	4000.0	90.0	D	X	b'2004A&A...414..667H'	Be	-43.89003463251689	303.5129688096221	-1.0
187	b'WRAY 16-125'	13 09 36.405	-61 19 35.57	7.0	7.0	251.0	120.0	90.0	B	O	b'2000A&A...355L..27H'	Be	1.4683290461981533	305.1103125364652	-1.0
188	b'EM* MWC 1051'	21 54 21.27	+51 27 53.6	6.0	6.0			0.0	D	I	b'2010A&A...514A...1I'	Be	-2.311674295219165	97.13161816415553	-1.0
189	b'WRAY 15-659'	10 50 16.5457	-55 40 57.551	14.0	14.0	0.02920000068843365	0.027000000700354576	90.0	A	O	b'2018yCat.1345....0G'	Be	3.2472211059502327	286.3839830433417	-1.0
190	b'WRAY 15-821'	11 31 13.3980	-63 50 12.054	14.0	14.0	0.018699999898672104	0.01899999938905239	90.0	A	O	b'2018yCat.1345....0G'	Be	-2.328704129242143	294.22847821544497	-1.0
191	b'EM* LkHA  124'	18 02 34.3994	-23 01 02.643	14.0	14.0	0.03130000084638596	0.031700000166893005	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.2845240292719067	7.031729820280813	-1.0
192	b'CPD-60  3165'	11 36 41.8899	-61 37 53.799	14.0	14.0	0.032999999821186066	0.02920000068843365	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.03693679005840796	294.1764761630311	-1.0
193	b'LIN 518'	01 15 45.8837	-73 20 40.308	14.0	14.0	0.04419999942183495	0.028100000694394108	90.0	A	O	b'2018yCat.1345....0G'	Be	-43.669894027703066	300.5258952102804	-1.0
194	b'BD-21  1449'	06 25 16.9423	-21 20 04.309	14.0	14.0	0.015699999406933784	0.033799998462200165	90.0	A	O	b'2018yCat.1345....0G'	Be	-15.087687369834194	229.50596594996475	-1.0
195	b'BD+53  2698'	21 45 38.2617	+53 45 24.469	14.0	14.0	0.025399999693036083	0.027799999341368675	90.0	A	O	b'2018yCat.1345....0G'	Be	0.2997292433578766	97.55936861764687	-1.0
196	b'BD+07  1500'	06 53 48.1132	+07 44 15.723	14.0	14.0	0.039000000804662704	0.0364999994635582	90.0	A	O	b'2018yCat.1345....0G'	Be	4.042082421619056	206.3021635931244	-1.0
197	b'[MA93]  869'	00 55 43.4749	-72 31 32.862	14.0	14.0	0.038199998438358314	0.03539999946951866	90.0	A	O	b'2018yCat.1345....0G'	Be	-44.598695849186754	302.4800122719038	-1.0
198	b'BD-14  1751'	07 10 54.4613	-14 21 26.221	14.0	14.0	0.02879999950528145	0.03020000085234642	90.0	A	O	b'2018yCat.1345....0G'	Be	-2.2873722944914703	227.90566892204706	-1.0
199	b'[MLD95] LMC 2-107'	05 44 25.6806	-68 05 20.087	8.0	8.0	300.0	300.0	90.0	C	I	b'2009AJ....138.1003B'	Be	-31.25000162068219	278.22527322993886	-1.0
200	b'EM* StHA   50'	05 38 34.4424	-02 28 47.637	14.0	14.0	0.03579999879002571	0.03990000113844872	90.0	A	O	b'2018yCat.1345....0G'	Be	-17.31827119947075	206.68394206672085	-1.0
201	b'[MPD2010] RCW79 10ne'	13 40 13.44	-61 43 53.9	6.0	6.0			0.0	D	I	b'2010A&A...510A..32M'	Be	0.5949437862604723	308.6746157576802	-1.0
202	b'Gaia 18akt'	06 25 18.0831	+12 32 10.541	14.0	14.0	0.02940000034868717	0.028699999675154686	90.0	A	O	b'2018yCat.1345....0G'	Be	0.006472698921695996	198.8192145421796	-1.0
203	b'EM* GGR   88'	22 39 42.3854	+56 04 01.309	14.0	14.0	0.023000000044703484	0.021299999207258224	90.0	A	O	b'2018yCat.1345....0G'	Be	-2.2151561292008983	105.25146973575251	-1.0
204	b'EM* VES  633'	01 49 19.5226	+57 51 19.785	14.0	14.0	0.04030000045895577	0.07339999824762344	90.0	A	O	b'2018yCat.1345....0G'	Be	-4.152629157590013	130.59302440419407	-1.0
205	b'UCAC2   5051621'	11 10 56.8411	-60 42 22.027	14.0	14.0	0.02319999970495701	0.02219999954104424	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.19514023084348034	290.94242026275396	1313.0
206	b'[BUG2007] B 19'	01 04 51.52	+02 03 44.8	6.0	6.0			0.0	D		b'2007ApJ...671.2028B'	Be	-60.63070290944263	129.781112762899	-1.0
207	b'OGLE SMC-SC6 316166'	00 54 18.94	-72 37 37.7	6.0	6.0	250.0	250.0	90.0	C	O	b'2002A&A...393..887M'	Be	-44.499430670017226	302.6307553293246	-1.0
208	b'HD 119162'	13 43 11.1633	-60 56 12.064	14.0	14.0	0.04930000007152557	0.05050000175833702	90.0	A	O	b'2018yCat.1345....0G'	Be	1.3060394111767768	309.1771386453855	-1.0
209	b'ELHC  4'	05 17 17.634	-69 21 35.89	7.0	7.0	51.0	16.0	90.0	B	O	b'2003yCat.1289....0Z'	Be	-33.50370145298422	280.12884846806855	-1.0
210	b'WRAY 15-841'	11 37 44.3799	-58 35 22.297	14.0	14.0	0.6355999708175659	0.3883000016212464	90.0	A	O	b'2018yCat.1345....0G'	Be	2.9172478750332305	293.43869052838824	-1.0
211	b'SS73   6'	07 31 48.851	-19 27 33.52	7.0	7.0	7.0	7.0	90.0	B	O	b'2003yCat.1289....0Z'	Be	-0.2768376613225525	234.7614027913764	-1.0
212	b'BD+58   458'	02 23 29.5521	+58 57 48.571	14.0	14.0	0.026000000536441803	0.027499999850988388	90.0	A	O	b'2018yCat.1345....0G'	Be	-1.813075712640077	134.56649089859437	-1.0
213	b'USNO-A2.0 0750-13340834'	18 30 15.9331	-10 45 38.338	14.0	14.0	0.043299999088048935	0.05040000006556511	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.2565177047634252	20.95640146469191	-1.0
214	b'TYC 1876-1473-1'	06 04 21.7971	+28 38 40.753	14.0	14.0	0.04100000113248825	0.03530000150203705	90.0	A	O	b'2018yCat.1345....0G'	Be	3.3985916496221584	182.32440273424996	-1.0
215	b'WRAY 16-146'	14 11 46.2735	-64 16 23.956	14.0	14.0	0.10260000079870224	0.11990000307559967	90.0	A	O	b'2018yCat.1345....0G'	Be	-2.7484104347800327	311.514136676445	-1.0
216	b'HD 310080'	10 30 22.8379	-68 33 44.642	14.0	14.0	0.033799998462200165	0.035500001162290566	90.0	A	O	b'2018yCat.1345....0G'	Be	-9.139985587106787	290.59102930310485	-1.0
217	b'EM* AS  464'	21 23 19.1411	+58 32 50.971	14.0	14.0	0.020600000396370888	0.022299999371171	90.0	A	O	b'2018yCat.1345....0G'	Be	5.9275799713662165	98.50356122776616	-1.0
218	b'BD+58   277'	01 42 13.2425	+59 20 30.291	14.0	14.0	0.05570000037550926	0.0812000036239624	90.0	A	O	b'2018yCat.1345....0G'	Be	-2.893276580984818	129.37458707096002	-1.0
219	b'[RWW88] CS 123902.2-642401'	12 42 00.6995	-64 40 28.240	14.0	14.0	0.017000000923871994	0.015599999576807022	90.0	A	O	b'2018yCat.1345....0G'	Be	-1.8212198822318877	301.92360451823663	-1.0
220	b'BD-05  4823'	18 58 15.1566	-05 28 56.805	14.0	14.0	0.04820000007748604	0.052400000393390656	90.0	A	O	b'2018yCat.1345....0G'	Be	-4.008454175888886	28.81965597255867	-1.0
221	b'IRAS 17365-4017'	17 40 03.8190	-40 19 27.128	14.0	14.0	0.06889999657869339	0.0584000013768673	90.0	A	O	b'2018yCat.1345....0G'	Be	-5.0002584581093625	349.69219269817484	-1.0
222	b'Ve 2-52'	18 03 57.29	-21 59 29.7	6.0	6.0	60.0	60.0	90.0	B	I	b'2003yCat.2246....0C'	Be	-0.057193780858248985	8.081701065633236	-1.0
223	b'CD-50  3964'	09 16 01.3182	-50 39 08.088	14.0	14.0	0.024000000208616257	0.026799999177455902	90.0	A	O	b'2018yCat.1345....0G'	Be	-1.1335457509904567	272.129026775256	-1.0
224	b'[BUG2007] B  5'	01 04 57.98	+02 09 01.2	6.0	6.0			0.0	D		b'2007ApJ...671.2028B'	Be	-60.540449499736994	129.816515280802	-1.0
225	b'CD-44  4636'	08 38 32.4024	-44 52 07.286	14.0	14.0	0.027799999341368675	0.03180000185966492	90.0	A	O	b'2018yCat.1345....0G'	Be	-2.151140356448464	263.64672937024176	-1.0
226	b'[BUG2007] A 14'	01 05 07.51	+02 11 32.4	6.0	6.0			0.0	D		b'2007ApJ...671.2028B'	Be	-60.494434073674384	129.88751639214814	-1.0
227	b'WRAY 16-384'	18 12 11.3403	-33 10 42.494	14.0	14.0	0.06520000100135802	0.06030000001192092	90.0	A	O	b'2018yCat.1345....0G'	Be	-7.041719412881262	359.13295866035986	-1.0
228	b'HD 105675'	12 10 01.1150	-64 00 03.496	14.0	14.0	0.02360000088810921	0.023099999874830246	90.0	A	O	b'2018yCat.1345....0G'	Be	-1.4933704379115995	298.411269541846	-1.0
229	b'[M2002] SMC  59034'	01 04 21.6230	-72 15 42.416	14.0	14.0	0.052700001746416085	0.0357000008225441	90.0	A	O	b'2018yCat.1345....0G'	Be	-44.83164535857882	301.54463288837104	-1.0
230	b'TYC  741-267-1'	06 36 30.5908	+12 02 42.106	14.0	14.0	0.03610000014305115	0.032999999821186066	90.0	A	O	b'2018yCat.1345....0G'	Be	2.2064896345952167	200.52174310589245	-1.0
231	b'1H 1936+541'	19 37 50	+54 14.2	4.0	4.0			0.0	E		b'2003A&A...411L..59E'	Be	15.392115053360545	86.50462120546679	-1.0
232	b'EM* AS  144'	07 06 21.2024	+07 07 08.809	14.0	14.0	0.04760000109672546	0.040800001472234726	90.0	A	O	b'2018yCat.1345....0G'	Be	6.5428018136139805	208.26274976942437	-1.0
233	b'EM* MWC  450'	02 26 08.5073	+60 48 07.304	14.0	14.0	0.030899999663233764	0.0333000011742115	90.0	A	O	b'2018yCat.1345....0G'	Be	0.024486476438617857	134.22889804818593	-1.0
234	b'LS 4785'	18 13 28.6768	-19 47 32.139	14.0	14.0	0.0463000014424324	0.05130000039935112	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.9358114756433747	11.083741028202402	-1.0
235	b'CD-22 11580'	16 41 39.2952	-22 49 42.463	14.0	14.0	0.0714000016450882	0.04109999909996986	90.0	A	O	b'2018yCat.1345....0G'	Be	15.25818100264674	356.65987202873185	-1.0
236	b'2MASS J17002524-4219003'	17 00 25.244	-42 19 00.30	7.0	7.0	60.0	60.0	90.0	B	I	b'2003yCat.2246....0C'	Be	-0.02993969568774905	343.8034063315955	-1.0
237	b'EM* AS  518'	23 57 32.0751	+72 53 03.665	14.0	14.0	0.03099999949336052	0.028100000694394108	90.0	A	O	b'2018yCat.1345....0G'	Be	10.432442373769977	118.93313799552092	-1.0
238	b'CPD-63  3378'	14 42 06.6718	-64 10 25.345	14.0	14.0	0.017999999225139618	0.025299999862909317	90.0	A	O	b'2018yCat.1345....0G'	Be	-3.8449624971828023	314.62967339874257	-1.0
239	b'EM* MWC  922'	18 21 16.060	-13 01 25.69	7.0	7.0	18.0	18.0	90.0	B	O	b'2003yCat.1289....0Z'	Be	0.6336182039516994	17.92748987421423	-1.0
240	b'EM* MWC  551'	07 15 04.3064	-09 32 02.036	14.0	14.0	0.03640000149607658	0.03500000014901161	90.0	A	O	b'2018yCat.1345....0G'	Be	0.8494077179156686	224.10196732346702	-1.0
241	b'EM* MWC 1036'	21 03 08.0374	+38 59 30.157	14.0	14.0	0.0210999995470047	0.0248000007122755	90.0	A	O	b'2018yCat.1345....0G'	Be	-5.109859146510638	82.01153081748085	-1.0
242	b'WRAY 15-1520'	16 38 28.6289	-45 23 41.454	14.0	14.0	0.0406000018119812	0.035100001841783524	90.0	A	O	b'2018yCat.1345....0G'	Be	1.0274216471803574	338.9056909961282	-1.0
243	b'THA 17-48'	13 33 46.0352	-63 32 04.678	14.0	14.0	0.04839999973773956	0.04690000042319298	90.0	A	O	b'2018yCat.1345....0G'	Be	-1.0494385957475414	307.62728772430285	-1.0
244	b'HD 115114'	13 16 16.1223	-61 45 44.152	14.0	14.0	0.01979999989271164	0.02390000037848949	90.0	A	O	b'2018yCat.1345....0G'	Be	0.9679947290508842	305.86493682643976	-1.0
245	b'HD 236970B'	02 33 18.308	+56 19 04.18	7.0	7.0	40.0	25.0	90.0	B	O	b'2000A&A...355L..27H'	Be	-3.79459679163082	136.75881020388522	-1.0
246	b'[MLD95] SMC 14'	01 00 30.2	-72 19 09	5.0	5.0			0.0	D		b''	Be	-44.792012948856055	301.9622082420882	-1.0
247	b'Cl* NGC 3766     MG      72'	11 36 01.9809	-61 35 38.153	14.0	14.0	0.032499998807907104	0.03150000050663948	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.02347276893712501	294.08993955007975	-1.0
248	b'[L63] 237'	05 27 21.561	-69 22 57.16	7.0	7.0	34.0	34.0	90.0	B	O	b'2012yCat.1322....0Z'	Be	-32.62836837730198	279.9594666654994	-1.0
249	b'BA 1-47'	00 44 17.1044	+41 19 27.745	14.0	14.0	0.10050000250339508	0.07349999994039537	90.0	A	O	b'2018yCat.1345....0G'	Be	-21.52732477002306	121.48838841411396	-1.0
250	b'RX J0101.6-7204'	01 01 29.80	-72 04 02.0	6.0	6.0			0.0	D	O	b'2010AJ....140..416B'	Be	-45.03962898958749	301.8364618132933	-1.0
251	b'SSTGC 519103'	17 45 37.81	-28 57 16.2	6.0	6.0	49.0	49.0	90.0	B	O	b'2011MNRAS.417..114D'	Be	-0.011453432374284596	359.98552533524423	2226.0
252	b'Hen 2-461'	20 16 26.4175	+37 06 05.992	14.0	14.0	0.14499999582767487	0.15800000727176666	90.0	A	O	b'2018yCat.1345....0G'	Be	1.019308064430898	74.9055466524671	-1.0
253	b'BD-15  5090'	18 46 50.7436	-14 59 34.375	14.0	14.0	0.05339999869465828	0.04749999940395355	90.0	A	O	b'2018yCat.1345....0G'	Be	-5.781665818722298	19.02848000191536	-1.0
254	b'AX J0048.2-7309'	00 48 14.0	-73 09 39	5.0	5.0			0.0	D		b'2003PASJ...55..161Y'	Be	-43.96541278935581	303.2543583704307	-1.0
255	b'CD-49  3441'	08 14 20.4678	-50 09 46.378	14.0	14.0	0.02239999920129776	0.02239999920129776	90.0	A	O	b'2018yCat.1345....0G'	Be	-8.532355980201432	265.64148451401854	-1.0
256	b'CD-70   798'	11 07 57.1483	-70 54 33.960	14.0	14.0	0.0284000001847744	0.025399999693036083	90.0	A	O	b'2018yCat.1345....0G'	Be	-9.729552179025102	294.60640008673334	-1.0
257	b'EM* AS  339'	19 06 16.6044	+03 17 25.017	14.0	14.0	0.04019999876618385	0.04720000177621842	90.0	A	O	b'2018yCat.1345....0G'	Be	-1.7946524613439176	37.55350089853964	-1.0
258	b'CD-38  8771'	13 44 45.7092	-39 29 00.861	14.0	14.0	0.07360000163316728	0.06310000270605087	90.0	A	O	b'2018yCat.1345....0G'	Be	22.23767638532516	314.01662805596465	-1.0
259	b'2E  2336'	10 50 08.93	-59 53 19.9	6.0	6.0			0.0	D		b''	Be	-0.5180864448404608	288.25966782217523	-1.0
260	b'2MASS J19464784+2512305'	19 46 47.843	+25 12 30.56	7.0	7.0	120.0	110.0	92.0	B	I	b'2003yCat.2246....0C'	Be	0.0911818761062997	61.470216755324365	-1.0
261	b'WRAY 16-108'	12 15 20.5498	-63 39 13.368	14.0	14.0	0.026900000870227814	0.02449999935925007	90.0	A	O	b'2018yCat.1345....0G'	Be	-1.0620941139776108	298.9398027062959	-1.0
262	b'HD 306657'	11 35 15.1700	-61 41 59.550	14.0	14.0	0.0397999994456768	0.04410000145435333	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.1516649445665904	294.0318817614567	-1.0
263	b'[BE74] 200'	05 05 27.9142	-67 52 34.963	14.0	14.0	0.032499998807907104	0.0414000004529953	90.0	A	O	b'2018yCat.1345....0G'	Be	-34.884913467152586	278.67088025747654	-1.0
264	b'CPD-57  3524A'	10 35 58.6211	-58 12 32.321	14.0	14.0	0.04569999873638153	0.04879999905824661	90.0	A	O	b'2018yCat.1345....0G'	Be	0.10015904934607192	285.8602536687913	-1.0
265	b'UCAC4 102-012036'	05 25 36.6178	-69 47 26.463	10.0	10.0	44.0	33.0	90.0	B	O	b'2012yCat.1322....0Z'	Be	-32.70927653860878	280.46804576698787	-1.0
266	b'EM* MWC 1068'	22 44 13.3038	+56 36 02.724	14.0	14.0	0.03720000013709068	0.033799998462200165	90.0	A	O	b'2018yCat.1345....0G'	Be	-2.0443764404637057	106.05654615678586	-1.0
267	b'EM* GGR  192'	00 35 42.3336	+68 42 26.220	14.0	14.0	0.03180000185966492	0.03680000081658363	90.0	A	O	b'2018yCat.1345....0G'	Be	5.879375414822008	121.4971168684169	-1.0
